,Track ID,Total Time,Year,BPM,Date Added,Play Count,Skip Count,Rating,Name,Artist,Genre
242,1835,230974,1996,97,2016-07-21T21:04:58Z,28,8,20,ATLiens,OutKast,Hip Hop/Rap
243,1837,185443,1964,105,2016-07-22T09:35:55Z,54,5,20,The Sound Of Silence,Simon & Garfunkel,Rock
244,1839,207673,2002,95,2016-07-24T07:42:46Z,26,13,,Made You Look,Nas,Hip Hop/Rap
245,1841,277080,1990,105,2016-07-24T07:57:00Z,21,11,,Luck of Lucien,A Tribe Called Quest,Hip Hop/Rap
246,1843,230034,2012,97,2016-07-24T08:19:57Z,31,8,20,Party We Will Throw Now!,Warren G,Hip Hop/Rap
247,1845,221204,1975,109,2016-07-24T10:59:23Z,42,14,,Walk This Way,Aerosmith,Rock
248,1847,254197,1969,96,2016-07-24T11:07:52Z,54,7,100,Heartbreaker,Led Zeppelin,Rock
249,1849,312241,1986,106,2016-07-24T11:12:51Z,23,5,20,Walk This Way,Run-D.M.C. ,Hip Hop/Rap
250,1851,294765,1982,117,2016-07-24T11:32:54Z,27,9,20,Billie Jean,Michael Jackson,Pop
251,1853,205191,1979,133,2016-07-24T11:49:04Z,47,9,20,London Calling,The Clash,Rock
252,1855,215797,1977,104,2016-07-24T14:40:31Z,41,7,,Cocaine,Eric Clapton,Rock
253,1857,134008,1958,90,2016-07-24T14:45:00Z,34,5,,Hound Dog,Elvis Presley,Rock
254,1859,306155,1970,54,2016-07-24T14:52:34Z,35,14,,American Woman,The Guess Who,Rock
255,1861,132597,1967,119,2016-07-24T14:56:32Z,49,12,20,People Are Strange,The Doors,Rock
256,1863,209841,1980,127,2016-07-24T15:02:36Z,33,4,20,You Shook Me All Night Long,AC/DC,Rock
257,1865,205270,1979,138,2016-07-24T15:06:11Z,37,8,,Girls Got Rhythm,AC/DC,Rock
258,1867,220995,1971,85,2016-07-24T15:10:18Z,38,8,30,Rock and Roll,Led Zeppelin,Rock
259,1869,322142,1980,140,2016-07-24T15:13:38Z,28,7,20,Shoot to Thrill,AC/DC,Rock
260,1871,273240,1969,114,2016-08-13T19:37:18Z,43,11,,Suspicious Minds,Elvis Presley,Rock
261,1873,177711,1973,143,2016-08-13T19:41:51Z,43,8,20,Burning Love,Elvis Presley,Rock
262,1875,185155,1971,75,2016-08-13T19:52:48Z,32,11,,Imagine,John Lennon,Rock
263,1877,231784,1982,87,2016-08-13T19:58:51Z,49,7,,Run To The Hills,Iron Maiden,Metal
264,1879,224705,2000,120,2016-08-13T20:05:39Z,39,8,20,It's My Life,Bon Jovi,Rock
265,1881,243644,1968,91,2016-08-13T20:10:02Z,46,8,20,Mrs. Robinson,Simon & Garfunkel,Rock
266,1883,323709,2009,150,2016-08-13T20:15:00Z,39,9,,Freedom Song,Blackberry Smoke,Country
267,1885,247719,2016,98,2016-08-17T10:36:16Z,22,9,20,من ميليونر نيستم,زانيار خسروى,Pop
268,1887,320391,1979,77,2016-08-30T14:25:07Z,55,8,20,The Trial,Pink Floyd,Rock
269,1889,240875,1991,95,2016-08-30T14:30:47Z,26,11,,Summertime,DJ Jazzy Jeff & The Fresh Prince,Hip Hop/Rap
270,1891,287738,1983,83,2016-08-30T14:34:06Z,31,6,,Rebel Yell,Billy Idol,Rock
271,1893,350119,1971,150,2016-08-30T14:40:29Z,64,8,50,The Battle Of Evermore,Led Zeppelin,Rock
272,1895,150308,1967,92,2016-08-31T18:21:19Z,36,6,20,Break On Through (to the Other Side),The Doors,Rock
273,1897,259160,1998,104,2016-08-31T18:31:38Z,39,10,20,Rosa Parks,OutKast,Hip Hop/Rap
274,1899,214334,1993,129,2016-09-01T12:52:38Z,40,7,,Are You Gonna Go My Way,Lenny Kravitz,Rock
275,1901,170710,1970,82,2016-09-02T17:44:47Z,39,10,20,Paranoid,Black Sabbath,Metal
276,1903,428852,1971,104,2016-09-02T20:23:40Z,27,11,,Riders On the Storm,The Doors,Rock
277,1905,427441,1967,126,2016-09-02T20:27:45Z,18,6,20,Light My Fire,The Doors,Rock
278,1907,197381,1967,67,2016-09-02T20:30:44Z,35,13,20,Love Me Two Times,The Doors,Rock
279,1909,193802,1968,108,2016-09-02T20:39:53Z,31,7,,Touch Me,The Doors,Rock
280,1911,160130,1968,118,2016-09-02T20:46:02Z,31,5,,"Hello, I Love You",The Doors,Rock
281,1913,413622,1979,63,2016-09-03T06:19:56Z,43,8,20,Comfortably Numb,Pink Floyd,Rock
282,1915,410122,1973,119,2016-09-03T06:30:37Z,39,14,20,Time,Pink Floyd,Rock
283,1917,390138,1973,121,2016-09-03T06:33:56Z,32,5,20,Money,Pink Floyd,Rock
284,1919,307983,1975,59,2016-09-03T06:36:46Z,46,9,100,Have A Cigar,Pink Floyd,Rock
285,1921,463046,1994,75,2016-09-03T06:43:36Z,27,8,20,High Hopes,Pink Floyd,Rock
286,1923,353567,1979,90,2016-09-03T06:46:41Z,34,5,,All My Love,Led Zeppelin,Rock
287,1925,340610,1975,103,2016-09-03T06:52:12Z,39,12,80,The Rover,Led Zeppelin,Rock
288,1927,280137,1983,91,2016-09-03T06:58:31Z,31,6,,Holy Diver,Dio,Metal
289,1929,150204,1969,88,2016-09-03T11:44:04Z,60,7,,Communication Breakdown,Led Zeppelin,Rock
290,1931,164101,1969,151,2016-09-03T11:49:09Z,39,13,100,Living Loving Maid (She's Just A Woman),Led Zeppelin,Rock
291,1933,252499,1983,160,2016-09-03T16:43:30Z,44,7,,The Trooper,Iron Maiden,Metal
292,1935,141792,1969,133,2016-09-03T17:02:34Z,70,7,70,Fortunate Son,Creedence Clearwater Revival,Rock
293,1937,148506,1964,111,2016-09-04T12:39:07Z,71,6,90,Don't Let Me Be Misunderstood,The Animals,Rock
294,1939,189596,1982,113,2016-09-05T18:17:47Z,50,6,,Should I Stay or Should I Go,The Clash,Rock
295,1941,210128,1971,156,2016-09-12T19:11:09Z,59,14,50,Going to California,Led Zeppelin,Rock
296,1943,427964,1971,142,2016-09-12T19:15:56Z,79,8,90,When the Levee Breaks,Led Zeppelin,Rock
297,1945,358452,1975,70,2016-09-13T17:58:51Z,38,4,100,Bohemian Rhapsody,Queen,Rock
298,1947,221361,1993,100,2016-09-13T18:03:56Z,18,8,,Party and Bullshit,Biggie Smalls,Hip Hop/Rap
299,1949,195317,1998,108,2016-09-14T15:06:36Z,26,9,20,Skew It On The Bar-B,OutKast,Hip Hop/Rap
300,1951,282174,1989,132,2016-09-14T15:44:35Z,43,5,20,Rockin' In The Free World,Neil Young,Rock
301,1953,204486,1965,97,2016-09-14T16:08:27Z,37,6,,My Generation,The Who,Rock
302,1955,149838,1979,82,2016-09-14T16:11:29Z,46,7,,I Wanna Be Sedated,Ramones,Rock
303,1957,482560,1971,71,2016-09-14T18:41:43Z,60,11,100,Stairway to Heaven,Led Zeppelin,Rock
304,1959,241136,2000,83,2016-09-14T19:47:38Z,24,6,,"So Fresh, So Clean",OutKast,Hip Hop/Rap
305,1961,243722,1993,98,2016-09-19T17:01:44Z,27,9,20,Informer,Snow,Hip Hop/Rap
306,1963,260205,1969,85,2016-09-19T17:06:29Z,38,10,100,What Is and What Should Never Be,Led Zeppelin,Rock
307,1965,270210,1973,129,2016-09-26T18:40:45Z,53,10,,Watch That Man,David Bowie,Rock
308,1967,309812,1973,112,2016-09-26T18:43:08Z,39,7,,Aladdin Sane (1913–1938–197?),David Bowie,Rock
309,1969,270445,1973,100,2016-09-26T18:45:18Z,32,5,,Drive-In Saturday,David Bowie,Rock
310,1971,210468,1974,120,2016-09-26T18:49:08Z,31,3,20,1984,David Bowie,Rock
311,1973,176561,1974,103,2016-09-26T18:55:43Z,34,5,20,Dodo,David Bowie,Rock
312,1975,202213,1971,138,2016-09-26T18:59:06Z,50,4,100,Queen Bitch,David Bowie,Rock
313,1977,206994,1972,142,2016-09-26T19:00:20Z,53,7,100,Suffragette city,David Bowie,Rock
314,1979,243513,2003,89,2016-10-02T15:39:14Z,40,6,20,Back Down,50 Cent,Hip Hop/Rap
315,1981,291422,2003,158,2016-10-11T11:59:10Z,46,9,20,Patiently Waiting,50 Cent,Hip Hop/Rap
316,1983,270184,2003,87,2016-10-11T12:01:40Z,30,9,20,High All The Time,50 Cent,Hip Hop/Rap
317,1985,259840,2003,116,2016-10-11T12:09:20Z,19,7,20,21 Questions,50 Cent,Hip Hop/Rap
318,1987,252238,1971,137,2016-10-11T12:17:36Z,32,13,100,Song For Bob Dylan,David Bowie,Rock
319,1989,236538,1971,85,2016-10-11T12:22:34Z,29,4,100,Andy Warhol,David Bowie,Rock
320,1991,269897,1973,90,2016-10-11T17:23:31Z,43,2,,Panic in Detroit,David Bowie,Rock
321,1993,244871,1973,129,2016-10-11T17:26:29Z,31,5,,The Jean Genie,David Bowie,Rock
322,1995,242155,2005,82,2016-10-15T17:59:17Z,36,6,,When It Rains It Pours,50 Cent,Hip Hop/Rap
323,1997,331075,1991,123,2016-10-15T17:59:20Z,31,6,20,Enter Sandman,Metallica,Metal
324,1999,162097,1968,142,2016-10-18T17:37:04Z,30,5,,Back in the U.S.S.R.,The Beatles,Rock
325,2001,124160,1966,137,2016-10-18T17:48:40Z,30,12,,Eleanor Rigby,The Beatles,Rock
326,2003,164937,1980,139,2016-10-19T12:31:37Z,62,12,20,Ace of Spades,Motörhead,Metal
327,2005,123376,1963,101,2016-10-19T12:50:33Z,34,4,20,A Taste Of Honey,The Beatles,Rock
328,2007,259239,1978,100,2016-10-19T12:58:46Z,43,6,20,Beast of Burden,The Rolling Stones,Rock
329,2009,261250,1975,109,2016-10-21T16:43:51Z,35,9,20,The Ballroom Blitz,Sweet,Rock
330,2011,163343,1965,59,2016-10-21T16:55:16Z,32,7,20,Michelle,The Beatles,Rock
331,2013,219846,1988,105,2016-10-21T16:59:30Z,36,9,20,My Michelle,Guns N' Roses,Rock
332,2015,157779,1965,122,2016-10-21T17:10:25Z,28,9,20,Drive My Car,The Beatles,Rock
333,2017,163866,1964,139,2016-10-21T17:13:49Z,26,6,,Eight Days a Week,The Beatles,Rock
334,2019,277968,2002,91,2016-11-03T19:38:42Z,30,9,20,Can't Stop,Red Hot Chili Peppers,Rock
335,2021,254511,1984,126,2016-11-03T19:45:15Z,32,6,20,Rock You Like a Hurricane,Scorpions,Metal
336,2023,248973,1986,122,2016-11-03T19:48:23Z,19,7,20,Livin' On A Prayer,Bon Jovi,Rock
337,2025,248372,1983,114,2016-11-03T19:50:35Z,34,6,,Let's Dance,David Bowie,Rock
338,2027,300094,1974,98,2016-11-03T19:55:20Z,28,7,80,Sweet Home Alabama,Lynyrd Skynyrd,Rock
339,2029,208640,1967,93,2016-11-06T11:51:14Z,24,8,,Lucy in the Sky with Diamonds,The Beatles,Rock
340,2031,192052,1970,123,2016-11-06T11:55:38Z,22,9,,Get Back,The Beatles,Rock
341,2033,464169,1969,58,2016-11-06T12:02:41Z,23,10,20,I Want You (She's So Heavy),The Beatles,Rock
342,2035,210912,1973,117,2016-11-06T12:28:09Z,23,6,,The Prettiest Star,David Bowie,Rock
343,2037,172251,1969,92,2016-11-06T16:50:15Z,37,12,,Good Times Bad Times,Led Zeppelin,Rock
344,2039,190406,1973,82,2016-11-08T18:10:21Z,31,4,,Let's Spend the Night Together,David Bowie,Rock
345,2041,230582,2002,117,2016-11-14T12:02:46Z,32,5,20,The Zephyr Song,Red Hot Chili Peppers,Rock
346,2043,267676,1991,81,2016-11-14T12:07:30Z,21,8,,Under The Bridge,Red Hot Chili Peppers,Rock
347,2045,244297,2012,79,2016-11-14T12:11:49Z,25,14,20,Pay Day Give Away,Bill Wilson,Country
348,2047,218253,1991,101,2016-11-25T17:26:56Z,25,6,,Suck My Kiss,Red Hot Chili Peppers,Rock
349,2049,274651,1982,92,2016-11-25T17:32:03Z,17,8,,Africa,Toto,Rock
350,2051,182256,2000,89,2016-11-25T17:37:47Z,24,4,,Michelle,Lynyrd Skynyrd,Rock
351,2053,211905,1972,142,2016-11-25T17:43:36Z,23,4,,Old Man,Neil Young,Rock
352,2055,195108,1972,84,2016-11-25T17:45:45Z,21,5,,Heart of Gold,Neil Young,Rock
353,2057,257697,1971,81,2016-11-25T17:50:07Z,29,8,,Heart of Gold,Neil Young,Rock
354,2059,372584,1989,108,2016-11-25T18:06:36Z,19,5,20,Eldorado,Neil Young,Rock
355,2061,200385,1977,150,2016-11-25T18:15:26Z,25,9,,God Save the Queen,Sex Pistols,Rock
356,2063,159764,1979,152,2016-11-25T18:20:55Z,41,6,20,I Fought the Law,The Clash,Rock
357,2065,284003,1977,68,2016-11-25T18:23:19Z,49,6,20,The Passenger,Iggy Pop,Rock
358,2067,242599,2002,91,2016-11-25T18:26:38Z,45,5,20,Hurt,Johnny Cash,Country
359,2069,178651,1973,125,2016-11-26T04:56:49Z,29,5,,Cracked Actor,David Bowie,Rock
360,2071,311405,2007,132,2016-11-30T11:46:39Z,25,8,20,Come Alive,Foo Fighters,Rock
361,2073,193802,1975,141,2016-11-30T12:30:08Z,23,8,,Low Rider,War,Funk
362,2075,248293,1971,141,2016-11-30T12:34:38Z,23,6,,Old Man,Neil Young,Rock
363,2077,193541,1999,104,2016-11-30T12:39:32Z,21,8,,All Star,Smash Mouth,Rock
364,2079,543320,1973,117,2016-11-30T12:42:37Z,129,8,100,Freebird,Lynyrd Skynyrd,Rock
365,2081,350223,1973,120,2016-11-30T12:46:44Z,27,8,100,Simple Man,Lynyrd Skynyrd,Rock
366,2083,169116,1973,64,2016-11-30T12:53:41Z,27,10,20,Breathe (In The Air),Pink Floyd,Rock
367,2085,560718,1969,159,2016-11-30T12:59:11Z,18,14,20,Down by the River,Neil Young and Crazy Horse,Rock
368,2087,282148,1972,68,2016-11-30T13:22:04Z,13,10,,Out on the Weekend,Neil Young,Rock
369,2089,250174,1972,147,2016-11-30T13:25:14Z,19,9,,Alabama,Neil Young,Rock
370,2091,131369,1972,106,2016-11-30T13:27:02Z,31,3,,The Needle and the Damage Done,Neil Young,Rock
371,2093,129306,1965,120,2016-11-30T13:34:23Z,27,7,20,I've Just Seen a Face,The Beatles,Rock
372,2095,122880,1965,60,2016-11-30T13:37:03Z,26,4,20,Norwegian Wood (This Bird Has Flown),The Beatles,Rock
373,2097,202893,1965,116,2016-11-30T13:40:13Z,17,7,20,You Won't See Me,The Beatles,Rock
374,2099,139284,1965,65,2016-11-30T13:43:04Z,12,5,20,Think for Yourself,The Beatles,Rock
375,2101,165720,1965,123,2016-11-30T13:45:10Z,20,8,20,Nowhere Man,The Beatles,Rock
376,2103,151614,1965,96,2016-11-30T13:47:53Z,21,10,20,Girl,The Beatles,Rock
377,2105,134034,1965,130,2016-11-30T13:52:30Z,26,8,20,Wait,The Beatles,Rock
378,2107,481724,1999,119,2016-11-30T15:38:08Z,26,11,20,Layla (Live 1999),Eric Clapton,Rock
379,2109,651180,1973,134,2016-11-30T15:55:01Z,74,8,100,Stairway to Heaven (Live 1973),Led Zeppelin,Rock
380,2111,415268,1985,132,2016-11-30T16:32:00Z,24,7,20,Layla (Live 1985),Eric Clapton,Rock
381,2113,260336,1993,82,2016-12-01T20:13:43Z,40,4,20,It Was a Good Day,Ice Cube,Hip Hop/Rap
382,2115,474801,1980,144,2016-12-12T11:57:35Z,27,8,20,Tunnel Of Love,Dire Straits,Rock
383,2117,252055,1991,114,2016-12-12T12:10:21Z,14,12,20,Peachfuzz,KMD,Hip Hop/Rap
384,2119,164937,2005,130,2016-12-12T12:17:32Z,38,8,,I'm Shipping Up To Boston,Dropkick Murphys,Rock
385,2121,406987,2000,126,2016-12-12T17:20:59Z,44,5,,One More Fucking Time,Motörhead,Metal
386,2123,641959,1975,74,2016-12-13T11:43:37Z,46,9,100,Stairway to Heaven (Live 1975),Led Zeppelin,Rock
387,2125,236199,2011,66,2016-12-13T11:59:25Z,29,3,20,Dragonborn,Jeremy Soule,Soundtrack
388,2127,277812,1997,85,2016-12-14T18:01:36Z,26,5,,Bittersweet Symphony,The Verve,Rock
389,2129,255869,1968,116,2016-12-17T13:07:30Z,22,7,100,Sympathy for the Devil (Fatboy Slim Remix),The Rolling Stones,Rock
390,2131,283010,1968,117,2016-12-17T13:12:38Z,29,8,100,Sympathy for the Devil (The Neptunes Remix),The Rolling Stones,Rock
391,2133,354403,2015,120,2016-12-17T13:22:43Z,22,8,20,Sympathy for the Devil,Motörhead,Metal
392,2135,232437,2007,115,2016-12-17T13:29:21Z,50,4,20,The State Of Massachusetts,Dropkick Murphys,Rock
393,2137,326191,2012,108,2016-12-25T09:35:04Z,30,9,,Rose Tattoo,Dropkick Murphys,Rock
394,2139,219611,2013,108,2016-12-25T09:35:05Z,28,6,20,Rose Tattoo,Dropkick Murphys,Rock
395,2141,234788,2007,105,2016-12-25T09:44:46Z,24,3,20,"Johnny, I Hardly Knew Ya",Dropkick Murphys,Rock
396,2143,217391,,56,2016-12-25T09:50:16Z,19,10,,Johnny I Hardly Knew Ye,The Irish Rovers,
397,2145,159294,2012,120,2016-12-25T09:56:05Z,21,7,,Drunken Sailor,The Irish Rovers,
398,2147,455784,1994,108,2016-12-25T10:05:14Z,20,8,,Sympathy for the Devil,Guns N' Roses,Rock
399,2149,82155,2004,91,2016-12-25T10:08:44Z,23,7,20,Hardcore Hustle,Madvillain,Hip Hop/Rap
400,2151,666226,1975,97,2016-12-26T13:56:28Z,33,11,80,In My Time Of Dying,Led Zeppelin,Rock
401,2153,245159,1970,77,2016-12-26T13:57:16Z,23,9,,"Hey, Hey, What Can I Do",Led Zeppelin,Rock
402,2155,238158,2005,88,2016-12-26T14:01:34Z,21,7,,Hustler's Ambition,50 Cent,Hip Hop/Rap
403,2157,283506,1986,128,2016-12-26T14:07:51Z,25,10,20,A Kind of Magic,Queen,Rock
404,2159,221257,2008,138,2016-12-26T18:54:41Z,27,5,20,Day 'n' Nite,Kid Cudi,Hip Hop/Rap
405,2161,327235,1994,74,2016-12-26T19:00:34Z,23,2,20,Marooned,Pink Floyd,Rock
406,2163,314775,1973,73,2017-01-02T11:42:16Z,30,6,,Time,David Bowie,Rock
407,2165,234135,1973,93,2017-01-02T11:45:35Z,24,8,,Lady Grinning Soul,David Bowie,Rock
408,2167,280816,1971,108,2017-01-02T11:47:18Z,34,13,30,Four Sticks,Led Zeppelin,Rock
409,2169,509074,1969,145,2017-01-02T11:55:00Z,27,8,,How Many More Times,Led Zeppelin,Rock
410,2171,387735,1969,157,2017-01-02T11:57:33Z,50,9,,Dazed and Confused,Led Zeppelin,Rock
411,2173,247457,1987,130,2017-01-02T12:02:09Z,31,13,,Time Will Crawl,David Bowie,Rock
412,2175,260414,1973,81,2017-01-02T12:18:56Z,36,8,20,D'yer Mak'er,Led Zeppelin,Rock
413,2177,320313,1999,92,2017-01-02T12:26:11Z,22,11,20,Who Shot Ya?,The Notorious B.I.G.,Hip Hop/Rap
414,2179,228179,1970,115,2017-01-02T12:32:16Z,19,8,20,Purple Haze (Live 1970),The Jimi Hendrix Experience,Rock
415,2181,266893,1969,108,2017-01-02T12:36:04Z,20,5,20,Voodoo Child (Slight Return) (Live 1969),The Jimi Hendrix Experience,Rock
416,2183,447033,1975,57,2017-01-02T12:45:07Z,21,8,,Cortez The Killer,Neil Young,Rock
417,2185,328045,1970,77,2017-01-02T12:48:02Z,23,7,,Southern Man,Neil Young,Rock
418,2187,403487,1994,67,2017-01-02T12:50:25Z,21,8,20,Soulshine,The Allman Brothers Band,Rock
419,2189,356075,,100,2017-01-03T12:12:37Z,31,7,,Like a Rolling Stone,,Rock
420,2191,216737,1966,150,2017-01-03T12:18:05Z,13,5,,Good Vibrations,The Beach Boys,Rock
421,2193,211800,1979,161,2017-01-03T12:35:55Z,26,7,,One Way Or Another,Blondie,Rock
422,2195,193410,1972,80,2017-01-03T18:16:25Z,25,6,100,Ziggy Stardust,David Bowie,Rock
423,2197,231575,1971,50,2017-01-04T12:17:16Z,18,6,,What's Going On,Marvin Gaye,Blues/R&B
424,2199,306912,1971,118,2017-01-04T12:26:11Z,27,7,20,Baba O'Riley,The Who,Rock
425,2201,308715,1970,91,2017-01-04T12:36:39Z,22,4,20,The Boxer,Simon & Garfunkel,Rock
426,2203,250226,1973,78,2017-01-04T12:40:48Z,14,6,20,"Get Up, Stand Up",Bob Marley & the Wailers,Reggae
427,2205,190249,1979,123,2017-01-04T12:46:17Z,18,5,20,Train in Vain,The Clash,Rock
428,2207,446824,1969,155,2017-01-04T12:56:07Z,28,8,100,You Can't Always Get What You Want,The Rolling Stones,Rock
429,2209,506671,1985,133,2017-01-06T08:26:25Z,52,1,,Money For Nothing,Dire Straits,Rock
430,2211,119954,1965,102,2017-01-08T12:21:22Z,19,6,20,Yesterday,The Beatles,Rock
431,2213,148427,1965,52,2017-01-08T12:27:19Z,21,7,20,In My Life,The Beatles,Rock
432,2215,140042,1965,95,2017-01-08T12:31:32Z,20,7,20,Help!,The Beatles,Rock
433,2217,142001,1964,75,2017-01-08T12:34:58Z,32,6,,She Loves You,The Beatles,Rock
434,2219,123376,1963,139,2017-01-09T11:02:28Z,15,4,20,Please Please Me,The Beatles,Rock
435,2221,179487,1969,67,2017-01-09T11:08:27Z,18,8,20,Something,The Beatles,Rock
436,2223,133746,1964,86,2017-01-09T11:14:04Z,19,9,,Can't Buy Me Love,The Beatles,Rock
437,2225,164075,1967,112,2017-01-09T11:19:37Z,31,9,,With a Little Help from My Friends,The Beatles,Rock
438,2227,261459,1977,124,2017-01-10T12:13:53Z,35,,20,Psycho Killer,Talking Heads,Rock
439,2229,311327,1977,121,2017-01-10T12:15:17Z,34,2,20,Psycho Killer (Remix),Talking Heads,Rock
440,2231,195134,1967,108,2017-01-10T12:20:31Z,27,8,20,Waterloo Sunset,The Kinks,Rock
441,2233,196231,1967,104,2017-01-10T12:31:38Z,27,12,,Ruby Tuesday,The Rolling Stones,Rock
442,2235,217286,1968,138,2017-01-10T12:38:40Z,27,6,,Jumpin' Jack Flash,The Rolling Stones,Rock
443,2237,134817,1962,86,2017-01-12T11:59:17Z,20,5,,Misirlou,Dick Dale and His Del-Tones,Rock
444,2239,295967,1980,137,2017-01-12T12:05:30Z,34,6,20,Crazy Train,Ozzy Osbourne,Metal
445,2241,230164,1971,129,2017-01-12T12:15:50Z,20,8,20,Brown Sugar,The Rolling Stones,Rock
446,2243,213054,1978,110,2017-01-12T12:19:01Z,46,5,20,Miss You,The Rolling Stones,Rock
447,2245,285309,1976,111,2017-01-12T12:25:48Z,24,6,,More Than a Feeling,Boston,Rock
448,2247,139441,1957,126,2017-01-12T12:30:22Z,19,7,,That'll Be The Day,Buddy Holly,Rock
449,2249,516806,1985,107,2017-01-13T06:27:52Z,25,12,20,Master of Puppets,Metallica,Metal
450,2251,320705,1969,98,2017-01-13T06:31:18Z,25,7,20,Whipping Post,The Allman Brothers Band,Rock
451,2253,197328,1994,118,2017-01-13T06:38:05Z,28,8,20,Hoochie Coochie Man,Eric Clapton,Rock
452,2255,293825,1970,160,2017-01-13T06:43:14Z,25,6,20,Hoochie Coochie Man,The Allman Brothers Band,Rock
453,2257,180062,1970,95,2017-01-13T06:47:42Z,21,7,20,Midnight Rider,The Allman Brothers Band,Rock
454,2259,197015,1968,88,2017-01-13T06:57:24Z,22,5,,Alone Again Or,Love,Rock
455,2261,189988,1969,120,2017-01-13T07:05:29Z,20,3,,I Wanna Be Your Dog,The Stooges,Rock
456,2263,186880,1980,132,2017-01-13T07:10:15Z,24,9,,Love Me Two Times,Joan Jett,Rock
457,2265,280711,2002,120,2017-01-13T07:22:47Z,31,6,,Oda a la Sin Nombre,Skay Beilinson,Rock
458,2267,231523,2004,150,2017-01-13T07:27:03Z,20,6,20,Flores Secas,Skay Beilinson,Rock
459,2269,220290,2006,104,2017-01-13T07:33:03Z,15,7,,Waterloo Sunset,Def Leppard,Rock
460,2271,169368,1968,129,2017-01-13T07:37:54Z,185,8,90,All Along the Watchtower,Bob Dylan,Rock
461,2273,286354,1992,93,2017-01-13T07:49:29Z,21,7,20,Layla,Eric Clapton,Rock
462,2275,185688,1967,108,2017-01-13T08:08:22Z,17,2,,Purple Haze,The Jimi Hendrix Experience,Rock
463,2277,321201,1937,139,2017-01-13T08:18:30Z,13,7,,O Fortuna,Carl Orff,Classical
464,2279,162429,1937,124,2017-01-13T08:37:06Z,14,9,,Fortune Plango Vulnera,Carl Orff,Classical
465,2281,249077,1999,106,2017-01-14T10:36:25Z,9,7,20,درويش,اوهام,Rock
466,2283,280659,2005,80,2017-01-14T10:43:46Z,18,7,20,ساغي,اوهام,Rock
467,2285,297430,1978,120,2017-01-14T10:58:07Z,20,9,,I Will Survive,Gloria Gaynor,Disco
468,2287,242886,1970,150,2017-01-14T11:17:19Z,47,7,,Lola,The Kinks,Rock
469,2289,210076,1968,144,2017-01-14T11:22:53Z,18,7,,Born To Be Wild,Steppenwolf,Rock
470,2291,254693,1991,78,2017-01-14T18:38:37Z,23,10,20,In Bloom,Nirvana,Rock
471,2293,181054,1970,76,2017-01-14T19:13:41Z,37,2,,Ohio,"Crosby, Stills, Nash and Young",Rock
472,2295,186853,1967,114,2017-01-15T09:46:02Z,19,6,20,Penny Lane,The Beatles,Rock
473,2297,210520,1980,143,2017-01-15T09:59:27Z,17,4,,Call Me,Blondie,Rock
474,2299,132545,1970,78,2017-01-15T10:02:49Z,21,5,,Ain't No Sunshine,Bill Withers,Blues/R&B
475,2301,256026,1969,132,2017-01-15T10:11:48Z,16,2,20,Crossroads,Cream,Rock
476,2303,245916,1967,116,2017-01-15T10:16:15Z,31,8,,Sunshine Of Your Love,Cream,Rock
477,2305,297377,1969,110,2017-01-15T10:21:50Z,24,4,20,White Room,Cream,Rock
478,2307,125701,1965,140,2017-01-15T10:25:51Z,26,8,20,I Can't Explain,The Who,Rock
479,2309,202788,1989,128,2017-01-15T10:28:32Z,18,6,,I Can't Explain,Scorpions,Rock
480,2311,194403,1970,88,2017-01-15T10:36:56Z,24,2,20,O-o-h Child,Five Stairsteps,Blues/R&B
481,2313,249626,1967,65,2017-01-15T11:01:35Z,22,6,,I Can See For Miles,The Who,Rock
482,2315,513567,1971,135,2017-01-15T11:05:37Z,23,6,20,Won't Get Fooled Again,The Who,Rock
483,2317,143986,1964,142,2017-01-15T11:08:20Z,21,5,,A Hard Day's NIght,The Beatles,Rock
484,2319,199288,1968,59,2017-01-15T11:20:38Z,26,8,20,I Heard It Through the Grapevine,Marvin Gaye,Blues/R&B
485,2321,134791,1964,138,2017-01-15T11:22:58Z,22,14,20,You Really Got Me,The Kinks,Rock
486,2323,285387,1991,125,2017-01-16T17:26:27Z,28,6,,Losing My Religion,R.E.M.,Rock
487,2325,237374,1970,64,2017-01-17T11:56:43Z,20,8,20,Your Song,Elton John,Pop
488,2327,308166,1973,98,2017-01-17T12:01:47Z,33,12,20,Love and Happiness,Al Green,Blues/R&B
489,2329,271542,1975,97,2017-01-17T12:11:51Z,25,4,,Sweet Emotion,Aerosmith,Rock
490,2331,60917,1994,120,2017-01-17T12:15:54Z,25,6,,Spider-Man,Aerosmith,Soundtrack
491,2333,211931,1983,125,2017-01-17T18:14:45Z,17,6,,Sweet Dreams (Are Made of This),Eurythmics,Pop
492,2335,172120,1977,88,2017-01-17T18:21:24Z,30,8,,Sheena Is a Punk Rocker,Ramones,Rock
493,2337,161306,1971,116,2017-01-17T18:25:23Z,36,5,,Have You Ever Seen the Rain?,Creedence Clearwater Revival,Rock
494,2339,183902,1964,127,2017-01-18T12:19:45Z,18,9,,"Oh, Pretty Woman",Roy Orbison,Rock
495,2341,164649,1965,112,2017-01-18T12:32:16Z,26,5,,California Dreamin',The Mamas & the Papas,Pop
496,2343,167601,1979,117,2017-01-18T12:35:51Z,22,2,20,California Dreamin',America,Rock
497,2345,194795,1986,118,2017-01-18T12:40:44Z,31,3,60,California Dreamin',The Beach Boys,Rock
